App ID,App Name,Company Name,Company ID,Support URL,Seller URL,Website URLs,Website IDs,
892499,Autodesk ForceEffect Motion,"Autodesk, Inc.",710,http://feedback.autodesk.com/cloudservices/products/cloudservices_autodesk_forceeffect,http://feedback.autodesk.com/cloudservices/products/cloudservices_autodesk_forceeffect,http://www.autodesk.com/forceeffect_motion,http://autodesk.com,[28]
892514,Autodesk? Factory Design,"Autodesk, Inc.",710,http://usa.autodesk.com/adsk/servlet/index?siteID=123112&id=16747812&linkID=15639655,http://usa.autodesk.com/adsk/servlet/index?siteID=123112&id=16747812&linkID=15639655,,http://autodesk.com,[28]
854918,Inventor Publisher Mobile Viewer,"Autodesk, Inc.",710,http://www.autodesk.com/inventorpublisher,http://www.autodesk.com/inventorpublisher,http://www.autodesk.com/inventorpublisher,http://autodesk.com,[28]
908777,Constructware Field,"Autodesk, Inc.",710,http://www.autodesk.com/constructware-support,http://www.autodesk.com/constructware-support,http://www.autodesk.com/constructware,http://autodesk.com,[28]
1002996,Autodesk  Digital STEAM Measurement,"Autodesk, Inc.",710,http://curriculum.autodesk.com/student/public/teacherresource/contact,http://curriculum.autodesk.com/student/public/teacherresource/contact,http://www.autodesk.com/digitalsteam,http://autodesk.com,[28]
1002998,Autodesk Digital STEAM Applied Mechanics,"Autodesk, Inc.",710,http://curriculum.autodesk.com/student/public/teacherresource/contact,http://curriculum.autodesk.com/student/public/teacherresource/contact,http://www.autodesk.com/digitalsteam,http://autodesk.com,[28]
1003000,Autodesk Digital STEAM Visual Design,"Autodesk, Inc.",710,http://curriculum.autodesk.com/student/public/teacherresource/contact,http://curriculum.autodesk.com/student/public/teacherresource/contact,http://www.autodesk.com/digitalsteam,http://autodesk.com,[28]
1066019,Autodesk? Starforce Battlement,"Autodesk, Inc.",710,http://gameware.autodesk.com/starforce,http://gameware.autodesk.com/starforce,http://gameware.autodesk.com,http://autodesk.com,[28]
64783,Buzzsaw,"Autodesk, Inc.",710,http://www.autodesk.com/buzzsaw-support,http://www.autodesk.com/buzzsaw-support,http://www.autodesk.com/buzzsaw,http://autodesk.com,[28]
56804,AutoCAD Electrical,"Autodesk, Inc.",710,http://www.autodesk.com/products/autodesk-autocad-electrical/,http://www.autodesk.com/products/autodesk-autocad-electrical/,,http://autodesk.com,[28]
56830,Autodesk Remote,"Autodesk, Inc.",710,http://www.autodesk.com/remote-support,http://www.autodesk.com/remote-support,http://usa.autodesk.com/adsk/servlet/pc/index?siteID=123112&id=19042295,http://autodesk.com,[28]
56832,"Autodesk? AEC & Civil Engineering Feed ? BIM, CAD, and Autodesk software learning resource","Autodesk, Inc.",710,http://www.autodesk.com/,http://www.autodesk.com/,,http://autodesk.com,[29]
56834,Autodesk? BIM 360 Glue,"Autodesk, Inc.",710,http://www.autodesk.com/BIM360,http://www.autodesk.com/BIM360,http://www.autodeskbim360.com,http://autodesk.com,[29]
56835,Autodesk? BIM 360 Layout,"Autodesk, Inc.",710,http://www.autodesk.com/BIM360,http://www.autodesk.com/BIM360,http://www.autodeskbim360.com,http://autodesk.com,[29]
56837,Autodesk? Configurator 360,"Autodesk, Inc.",710,https://forums.autodesk.com/t5/Autodesk-Configurator-360/bd-p/3541,https://forums.autodesk.com/t5/Autodesk-Configurator-360/bd-p/3541,http://www.autodesk.com/products/configurator-360,http://autodesk.com,[29]
267496,What's New in Autodesk Revit 2014,"Autodesk, Inc.",710,http://www.autodesk.com/products/autodesk-revit-family/overview,http://www.autodesk.com/products/autodesk-revit-family/overview,http://www.autodesk.com/products/autodesk-revit-family/overview,http://autodesk.com,[29]
56946,Autoliv - Annual Report,"Autoliv, Inc.",501364,http://autoliv.com,http://autoliv.com,http://autoliv.com,http://autoliv.com,[29]
49789,ADP Mobile Solutions,"Automatic Data Processing, Inc.",229,http://www.adp.com/mobilesolutions/support.aspx,http://www.adp.com/mobilesolutions/support.aspx,http://www.adp.com/gomobile,http://adp.com,[29]
49790,ADP Mobile Solutions for iPad,"Automatic Data Processing, Inc.",229,http://www.adp.com/mobilesolutions/support.aspx,http://www.adp.com/mobilesolutions/support.aspx,,http://adp.com,[29]
141904,RUN Powered by ADP Mobile Payroll,"Automatic Data Processing, Inc.",229,https://support.adp.com/adp_payroll/content/hybrid/Mobile/,https://support.adp.com/adp_payroll/content/hybrid/Mobile/,http://www.adp.com/mobilepayroll/,http://adp.com,[29]
997595,My AutoNation,"AutoNation, Inc.",112729,http://www.autonation.com,http://www.autonation.com,http://www.autonation.com,http://autonation.com,[29]
941604,AutoZone,"AutoZone, Inc.",32184,http://www.autozone.com,http://www.autozone.com,http://www.autozone.com,http://autozone.com,[29]
57201,Avaya Call Management System Mobile Supervisor,Avaya Inc.,22264,http://support.avaya.com,http://support.avaya.com,,http://avaya.com,[29]
57202,Avaya Communicator? for iPad,Avaya Inc.,22264,http://www.avaya.com/support,http://www.avaya.com/support,http://www.avaya.com,http://avaya.com,[29]
57206,Avaya Evolutions? Monterrey,Avaya Inc.,22264,http://www4.avaya.com/evolutions/14-15/index.html,http://www4.avaya.com/evolutions/14-15/index.html,,http://avaya.com,[29]
57210,Avaya Executive Partner Forum 2015,Avaya Inc.,22264,http://www.avaya.com/AEPF2015,http://www.avaya.com/AEPF2015,,http://avaya.com,[29]
57211,Avaya Hospitality Portal,Avaya Inc.,22264,http://www.avaya.com/usa/,http://www.avaya.com/usa/,,http://avaya.com,[29]
57212,Avaya Magazine,Avaya Inc.,22264,https://www.avaya.com/usa/receive-updates/monthly-email/,https://www.avaya.com/usa/receive-updates/monthly-email/,http://www.avaya.com,http://avaya.com,[29]
57215,Avaya Messaging Service,Avaya Inc.,22264,http://www.avaya.com/support,http://www.avaya.com/support,http://www.avaya.com,http://avaya.com,[29]
57216,Avaya Mobile Activity Assistant - MAA,Avaya Inc.,22264,http://support.avaya.com,http://support.avaya.com,,http://avaya.com,[29]
57217,Avaya one-X(R) Mobile Lite,Avaya Inc.,22264,https://support.avaya.com/css/P8/documents/100073389,https://support.avaya.com/css/P8/documents/100073389,http://www.avaya.com,http://avaya.com,[29]
57218,Avaya one-X? Mobile 5.2,Avaya Inc.,22264,http://support.avaya.com/css/Products/P0438/,http://support.avaya.com/css/Products/P0438/,http://www.avaya.com/,http://avaya.com,[29]
57220,Avaya one-X? Mobile Preferred for IP Office,Avaya Inc.,22264,http://www.avaya.com/support,http://www.avaya.com/support,http://www.avaya.com/,http://avaya.com,[29]
57221,Avaya one-X? Mobile Preferred for IP Office - Customer Feedback Edition,Avaya Inc.,22264,http://www.avaya.com/support,http://www.avaya.com/support,http://www.avaya.com/,http://avaya.com,[30]
57222,Avaya one-X? Mobile SIP 6 - Customer Feedback Edition,Avaya Inc.,22264,http://support.avaya.com,http://support.avaya.com,,http://avaya.com,[31]
57224,Avaya Sales Assistant ? Exclusively for AT&T,Avaya Inc.,22264,http://support.avaya.com,http://support.avaya.com,,http://avaya.com,[32]
57225,Avaya Sales Assistant ? Exclusively for CBTS,Avaya Inc.,22264,https://support.avaya.com,https://support.avaya.com,http://www.avaya.com/usa,http://avaya.com,[32]
57226,Avaya Sales Assistant ? Exclusively for Century Link,Avaya Inc.,22264,http://support.avaya.com,http://support.avaya.com,,http://avaya.com,[32]
57227,Avaya Sales Assistant ? Exclusively for Frontier Communications,Avaya Inc.,22264,https://support.avaya.com,https://support.avaya.com,http://www.avaya.com/usa,http://avaya.com,[32]
57228,Avaya Sales Assistant ? Exclusively for NACR,Avaya Inc.,22264,http://support.avaya.com,http://support.avaya.com,,http://avaya.com,[32]
57229,Avaya SalesPro,Avaya Inc.,22264,http://spo.avaya.com,http://spo.avaya.com,http://www.avaya.com,http://avaya.com,[32]
57230,Avaya Scopia Mobile,Avaya Inc.,22264,http://www.avaya.com/support,http://www.avaya.com/support,http://www.avaya.com/usa/product/avaya-scopia-desktop-and-mobile-applications,http://avaya.com,[32]
57232,Avaya Web Collaboration Agent,Avaya Inc.,22264,http://www.avaya.com/support,http://www.avaya.com/support,http://www.avaya.com/,http://avaya.com,[32]
57233,Avaya Web Collaboration Agent CFE,Avaya Inc.,22264,http://www.avaya.com/support,http://www.avaya.com/support,http://www.avaya.com/,http://avaya.com,[32]
144545,Scopia Control,Avaya Inc.,22264,http://www.avaya.com/support,http://www.avaya.com/support,http://www.avaya.com/usa/product/avaya-scopia-xt-video-conferencing,http://avaya.com,[32]
57203,Avaya Communicator? for iPad - Customer Feedback Edition,Avaya Inc.,22264,http://www.avaya.com/support,http://www.avaya.com/support,,http://avaya.com,[32]
57205,Avaya Context Services for iPad - Customer Feedback Edition,Avaya Inc.,22264,http://www.avaya.com/,http://www.avaya.com/,http://,http://avaya.com,[32]
57207,Avaya Evolutions? Mexico,Avaya Inc.,22264,http://www4.avaya.com/evolutions/14-15/mexico/site/index.html,http://www4.avaya.com/evolutions/14-15/mexico/site/index.html,,http://avaya.com,[32]
57213,Avaya Media Station,Avaya Inc.,22264,http://www.avaya.com/support,http://www.avaya.com/support,http://www.avaya.com,http://avaya.com,[32]
57214,Avaya Media Station CFE 1.1,Avaya Inc.,22264,http://www.avaya.com/support,http://www.avaya.com/support,http://www.avaya.com,http://avaya.com,[32]
57219,Avaya one-X? Mobile 6.2,Avaya Inc.,22264,http://www.avaya.com/support,http://www.avaya.com/support,http://www.avaya.com/,http://avaya.com,[32]
57223,Avaya one-X? Mobile SIP 6.2,Avaya Inc.,22264,http://support.avaya.com,http://support.avaya.com,,http://avaya.com,[32]
57234,AvayaLive Connect,Avaya Inc.,22264,http://www.avaya.com/support,http://www.avaya.com/support,http://www.avaya.com/,http://avaya.com,[32]
109050,Label Navigator,Avery Dennison Corporation,138263,http://label.averydennison.com/,http://label.averydennison.com/,http://label.averydennison.com/,http://averydennison.com,[32]
138037,RBIS GOS,Avery Dennison Corporation,138263,http://www.averydennison.com/en/home/contact/contact-us.html,http://www.averydennison.com/en/home/contact/contact-us.html,http://rbis.averydennison.com/,http://averydennison.com,[32]
144224,SCC Mobile,"Avnet, Inc.",43148,http://scc.avnet.com,http://scc.avnet.com,,http://avnet.com,[32]
57367,AVNET IBM,"Avnet, Inc.",43148,http://www.ats.avnet.com/ts-ibm,http://www.ats.avnet.com/ts-ibm,,http://avnet.com,[32]
58055,Baker Hughes Rig Counts,Baker Hughes Incorporated,73858,http://investor.shareholder.com/bhi/rig_counts/rc_index.cfm,http://investor.shareholder.com/bhi/rig_counts/rc_index.cfm,http://www.bakerhughes.com/,http://bakerhughes.com,[32]
61050,Bit Tacular,Baker Hughes Incorporated,73858,http://www.bakerhughes.com/products-and-services/drilling/drill-bit-systems,http://www.bakerhughes.com/products-and-services/drilling/drill-bit-systems,,http://bakerhughes.com,[32]
52539,AMBIT Solutions,Baker Hughes Incorporated,73858,http://www.bakerhughes.com/AMBIT,http://www.bakerhughes.com/AMBIT,,http://bakerhughes.com,[32]
146246,Shale Completion Guide,Baker Hughes Incorporated,73858,http://www.bakerhughes.com/,http://www.bakerhughes.com/,,http://bakerhughes.com,[32]
166803,WellLink RT,Baker Hughes Incorporated,73858,http://www.bakerhughes.com/news-and-media/resources/brochures/welllink-rt-service,http://www.bakerhughes.com/news-and-media/resources/brochures/welllink-rt-service,,http://bakerhughes.com,[32]
166804,WellLink RT for iPhone,Baker Hughes Incorporated,73858,http://www.bakerhughes.com/news-and-media/resources/brochures/welllink-rt-service,http://www.bakerhughes.com/news-and-media/resources/brochures/welllink-rt-service,,http://bakerhughes.com,[32]
166805,WellLink Vision,Baker Hughes Incorporated,73858,http://www.bakerhughes.com/news-and-media/resources/brochures/artificial-lift-monitoring-xpvision,http://www.bakerhughes.com/news-and-media/resources/brochures/artificial-lift-monitoring-xpvision,,http://bakerhughes.com,[32]
58056,Baker Hughes Timeline,Baker Hughes Incorporated,73858,http://www.bakerhughes.com/,http://www.bakerhughes.com/,,http://bakerhughes.com,[32]
72736,Connexus,Baker Hughes Incorporated,73858,http://www.bakerhughes.com/Connexus,http://www.bakerhughes.com/Connexus,,http://bakerhughes.com,[32]
130279,PayZONE,Baker Hughes Incorporated,73858,http://www.bakerhughes.com/,http://www.bakerhughes.com/,,http://bakerhughes.com,[32]
145345,SeismicTrak,Baker Hughes Incorporated,73858,http://www.bakerhughes.com/,http://www.bakerhughes.com/,,http://bakerhughes.com,[32]
58122,Ball Packaging,Ball Corporation,302128,http://www.ball.com/,http://www.ball.com/,,http://ball.com,[32]
119255,Mobile Pay - Bank of America Merchant Services,Bank of America,792,http://www.apriva.com/support,http://www.apriva.com/support,https://mobilepay.bankofamerica.com/bams/mobilepay/home.html,http://bankofamerica.com,[32]
354123,BofA Health,Bank of America,792,https://benefitsolutions.bankofamerica.com,https://benefitsolutions.bankofamerica.com,,http://bankofamerica.com,[32]
322406,CashPro Mobile Token,Bank of America,792,https://cashproonline.bankofamerica.com,https://cashproonline.bankofamerica.com,https://cashproonline.bankofamerica.com,http://bankofamerica.com,[32]
187248,Actifuse,Baxter International Inc.,814,http://www.baxter.com,http://www.baxter.com,,http://baxter.com,[32]
488737,Beat Bleeds,Baxter International Inc.,814,http://www.baxter.com,http://www.baxter.com,,http://baxter.com,[32]
497841,FEIBA Dosage Calculator for iPhone,Baxter International Inc.,814,http://www.baxter.com,http://www.baxter.com,,http://baxter.com,[32]
497853,Feiba for iPad,Baxter International Inc.,814,http://www.baxter.com,http://www.baxter.com,,http://baxter.com,[32]
687015,Suprane Support Tool,Baxter International Inc.,814,http://www.baxter.com,http://www.baxter.com,,http://baxter.com,[32]
320244,BB&T Banking for iPad,BB&T Corporation,1028484,http://www.bbt.com/ipad,http://www.bbt.com/ipad,,http://bbt.com,[32]
320253,BB&T CashManager OnLine Mobile,BB&T Corporation,1028484,http://www.bbt.com/bbtdotcom/business/online-services/online-banking/cashmanager-online.page,http://www.bbt.com/bbtdotcom/business/online-services/online-banking/cashmanager-online.page,,http://bbt.com,[32]
320261,BB&T Mobile Banking,BB&T Corporation,1028484,http://www.bbt.com/bbt/mobile,http://www.bbt.com/bbt/mobile,http://bbt.com,http://bbt.com,[32]
970926,LEGACY: A BB&T Leadership Challenge,BB&T Corporation,1028484,http://www.bbt.com,http://www.bbt.com,http://www.downloadlegacy.com,http://bbt.com,[32]
619132,BD Antibodies,"Becton, Dickinson and Company",836,https://forms.bd.com/askbd/index.sp,https://forms.bd.com/askbd/index.sp,,http://bd.com,[32]
609068,Bed Bath,Bed Bath & Beyond Inc.,29633,http://www.bedbathandbeyond.com,http://www.bedbathandbeyond.com,,http://bedbathandbeyond.com,[32]
622022,Belk,"Belk, Inc.",1028390,http://www.belk.com/AST/Misc/Belk_Stores/Customer_Service/Tell_Us_What_you_think/Online_Shopping_Experience.jsp,http://www.belk.com/AST/Misc/Belk_Stores/Customer_Service/Tell_Us_What_you_think/Online_Shopping_Experience.jsp,http://www.belk.com,http://belk.com,[33]
622028,Belk Gifts,"Belk, Inc.",1028390,http://www.belk.com/AST/Misc/Belk_Stores/Customer_Service/Tell_Us_What_you_think/Online_Shopping_Experience.jsp,http://www.belk.com/AST/Misc/Belk_Stores/Customer_Service/Tell_Us_What_you_think/Online_Shopping_Experience.jsp,http://www.belk.com,http://belk.com,[33]
617060,Best Buy Gaming,"Best Buy Co., Inc.",8681,http://www.bestbuy.com/site/null/Customer-Service/pcmcat87800050001.c?id=pcmcat87800050001,http://www.bestbuy.com/site/null/Customer-Service/pcmcat87800050001.c?id=pcmcat87800050001,http://m.bestbuy.com,http://bestbuy.com,[33]
647585,Best Buy,"Best Buy Co., Inc.",8681,http://www.bestbuy.com/site/olspage.jsp?type=category&id=pcmcat87800050001,http://www.bestbuy.com/site/olspage.jsp?type=category&id=pcmcat87800050001,http://www.bestbuy.com/site/Misc/Mobile-Web/pcmcat208500050016.c?id=pcmcat208500050016,http://bestbuy.com,[33]
253462,Universal qPCR,"Bio-Rad Laboratories, Inc.",928,http://www.bio-rad.com/support,http://www.bio-rad.com/support,http://www.bio-rad.com/qPCRapp,http://bio-rad.com,[33]
916782,Protein Purification ? NGC,"Bio-Rad Laboratories, Inc.",928,http://www.bio-rad.com/support,http://www.bio-rad.com/support,http://www.bio-rad.com/,http://bio-rad.com,[33]
63720,BSM Explained,"BMC Software, Inc.",1035,http://www.bmc.com/mobile/contact,http://www.bmc.com/mobile/contact,http://www.bmc.com,http://bmc.com,[33]
61889,BMC Engage 2014,"BMC Software, Inc.",1035,http://www.bmc.com/events/tradeshow-conference/Engage14.html,http://www.bmc.com/events/tradeshow-conference/Engage14.html,,http://bmc.com,[33]
61891,BMC Mobility for Incident Management,"BMC Software, Inc.",1035,http://www.bmc.com/support,http://www.bmc.com/support,http://www.bmc.com/products/product-listing/mobility-for-itsm.html,http://bmc.com,[33]
61892,BMC Mobility ITSM Incidents,"BMC Software, Inc.",1035,http://www.bmc.com/support,http://www.bmc.com/support,http://www.bmc.com/products/product-listing/mobility-for-itsm.html,http://bmc.com,[33]
61893,BMC MyEBC,"BMC Software, Inc.",1035,http://www.bmc.com/support/support-central-main.html,http://www.bmc.com/support/support-central-main.html,http://www.bmc.com/bmc-executive-briefing-center/,http://bmc.com,[33]
61896,BMC Requests 7.6,"BMC Software, Inc.",1035,http://go.bmc.com/?elqPURLPage=1465,http://go.bmc.com/?elqPURLPage=1465,http://www.bmc.com/products/product-listing/mobility-for-itsm.html,http://bmc.com,[33]
61897,BMC Service Desk Express Mobile,"BMC Software, Inc.",1035,https://magickb.remedy.com/helpdesk/prelogin.asp,https://magickb.remedy.com/helpdesk/prelogin.asp,http://www.bmc.com/products/product-listing/24031552-123799-1356.html,http://bmc.com,[33]
61900,BMC Today,"BMC Software, Inc.",1035,http://www.bmc.com/mobile/contact,http://www.bmc.com/mobile/contact,,http://bmc.com,[33]
61902,BMC Track-It! Remote Desktop Management,"BMC Software, Inc.",1035,http://support.numarasoftware.com,http://support.numarasoftware.com,http://www.bmc.com/products/track-it/track-it.html,http://bmc.com,[33]
61904,BMCtv,"BMC Software, Inc.",1035,http://www.bmc.com,http://www.bmc.com,http://www.bmc.com,http://bmc.com,[33]
122350,MyIT,"BMC Software, Inc.",1035,http://try.onbmc.com,http://try.onbmc.com,http://www.bmc.com/myit,http://bmc.com,[33]
61888,BMC Control-M Self Service,"BMC Software, Inc.",1035,http://www.bmc.com/support,http://www.bmc.com/support,http://www.bmc.com/products/product-listing/control-m-self-service.html,http://bmc.com,[33]
61890,BMC Mobility for Approvals,"BMC Software, Inc.",1035,http://www.bmc.com/support,http://www.bmc.com/support,http://www.bmc.com/products/product-listing/mobility-for-itsm.html,http://bmc.com,[33]
61895,BMC Remedyforce Self Service,"BMC Software, Inc.",1035,https://magickb.remedy.com/helpdesk/prelogin.asp,https://magickb.remedy.com/helpdesk/prelogin.asp,http://www.bmc.com/remedyforce,http://bmc.com,[33]
59047,BBJ Range,Boeing,19062,http://www.boeing.com/commercial/bbj,http://www.boeing.com/commercial/bbj,,http://boeing.com,[33]
62233,Boeing Electronic Flight Folder,Boeing,19062,http://www.boeing.com/boeing/commercial/aviationservices/information-services/internet-ecommerce/myboeingfleet.page,http://www.boeing.com/boeing/commercial/aviationservices/information-services/internet-ecommerce/myboeingfleet.page,http://www.boeing.com/commercial/aviationservices/information-services/real-time-operations/efb.html,http://boeing.com,[33]
62234,Boeing Interactive Quick Reference Handbook,Boeing,19062,http://www.boeing.com/boeing/commercial/aviationservices/information-services/internet-ecommerce/myboeingfleet.page,http://www.boeing.com/boeing/commercial/aviationservices/information-services/internet-ecommerce/myboeingfleet.page,,http://boeing.com,[33]
62235,Boeing Maintenance Turn Time,Boeing,19062,http://www.boeing.com/boeing/commercial/aviationservices/information-services/internet-ecommerce/myboeingfleet.page,http://www.boeing.com/boeing/commercial/aviationservices/information-services/internet-ecommerce/myboeingfleet.page,,http://boeing.com,[33]
62236,Boeing Maintenance Turn Time Lite,Boeing,19062,http://www.boeing.com/boeing/commercial/aviationservices/information-services/internet-ecommerce/myboeingfleet.page,http://www.boeing.com/boeing/commercial/aviationservices/information-services/internet-ecommerce/myboeingfleet.page,,http://boeing.com,[33]
62237,Boeing Milestones,Boeing,19062,http://www.boeing.com,http://www.boeing.com,,http://boeing.com,[34]
62238,Boeing Onboard Performance Tool,Boeing,19062,http://www.boeing.com/boeing/commercial/aviationservices/information-services/internet-ecommerce/myboeingfleet.page,http://www.boeing.com/boeing/commercial/aviationservices/information-services/internet-ecommerce/myboeingfleet.page,,http://boeing.com,[34]
62239,Boeing Toolbox Mobile Library,Boeing,19062,http://www.boeing.com/boeing/commercial/aviationservices/information-services/internet-ecommerce/myboeingfleet.page,http://www.boeing.com/boeing/commercial/aviationservices/information-services/internet-ecommerce/myboeingfleet.page,,http://boeing.com,[34]
62240,Boeing Toolbox Mobile Parts,Boeing,19062,http://www.boeing.com/boeing/commercial/aviationservices/information-services/internet-ecommerce/myboeingfleet.page,http://www.boeing.com/boeing/commercial/aviationservices/information-services/internet-ecommerce/myboeingfleet.page,,http://boeing.com,[34]
50866,AHM Notify,Boeing,19062,http://www.boeing.com/boeing/commercial/aviationservices/information-services/internet-ecommerce/myboeingfleet.page,http://www.boeing.com/boeing/commercial/aviationservices/information-services/internet-ecommerce/myboeingfleet.page,,http://boeing.com,[34]
727380,VerSA?,Boeing,19062,http://www.boeing.com/,http://www.boeing.com/,,http://boeing.com,[34]
62232,Boeing Current Market Outlook,Boeing,19062,http://www.boeing.com/cmo/,http://www.boeing.com/cmo/,,http://boeing.com,[34]
62538,Booz Allen Insights,Booz Allen Hamilton Holding Corp.,84443,http://www.boozallen.com,http://www.boozallen.com,,http://boozallen.com,[34]
70799,Cloud Playbook,Booz Allen Hamilton Holding Corp.,84443,http://www.boozallen.com/cloud,http://www.boozallen.com/cloud,http://www.boozallen.com,http://boozallen.com,[34]
102305,Insights In Practice,Booz Allen Hamilton Holding Corp.,84443,http://insightsinpractice.boozallen.com,http://insightsinpractice.boozallen.com,http://insightsinpractice.boozallen.com,http://boozallen.com,[35]
877996,EyeObserv,Booz Allen Hamilton Holding Corp.,84443,http://www.boozallen.com/,http://www.boozallen.com/,,http://boozallen.com,[35]
127939,OpsSummit14,Boston Scientific Corporation,20917,http://www.bostonscientific.com,http://www.bostonscientific.com,,http://bostonscientific.com,[37]
647990,Core Scientific,Boston Scientific Corporation,20917,http://www.bostonscientific.com,http://www.bostonscientific.com,http://www.bostonscientific.com,http://bostonscientific.com,[37]
999920,MonsterFix,Boston Scientific Corporation,20917,http://www.bostonscientific.com,http://www.bostonscientific.com,http://www.monsterfix.org,http://bostonscientific.com,[37]
113542,M.A.C.,Bristol-Myers Squibb Company,119796,http://www.mir3.com/intelligent-notification-mobile-app-faq,http://www.mir3.com/intelligent-notification-mobile-app-faq,http://www.bms.com,http://bms.com,[37]
633616,CkMt AE Mgmt,Bristol-Myers Squibb Company,119796,http://www.bms.com,http://www.bms.com,,http://bms.com,[37]
167425,WICED Sense,Broadcom Corporation,12812,http://community.broadcom.com/community/wiced-smart,http://community.broadcom.com/community/wiced-smart,http://broadcom.com/wicedsense,http://broadcom.com,[38]
968142,Wiced SMART Find Me,Broadcom Corporation,12812,http://www.broadcom.com/products/wiced/smart,http://www.broadcom.com/products/wiced/smart,,http://broadcom.com,[38]
232232,FlexBenefits Mobile,"Broadridge Financial Solutions, Inc.",1140,http://flexbenefits.broadridge.com,http://flexbenefits.broadridge.com,,http://broadridge.com,[38]
123346,Navisphere,"C. H. Robinson Worldwide, Inc.",170487,http://www.chrobinson.com/,http://www.chrobinson.com/,https://www.chrwtrucks.com/mktg/mobile_app.aspx,http://chrobinson.com,[38]
65060,CA Auth ID,"CA, Inc.",1219,http://www.ca.com/us/contact.aspx?tab=support,http://www.ca.com/us/contact.aspx?tab=support,http://www.ca.com/us/contact.aspx?tab=sales,http://ca.com,[38]
65064,CA Clarity Mobile Time Manager,"CA, Inc.",1219,http://support.ca.com,http://support.ca.com,http://ca.com,http://ca.com,[38]
65065,CA Clarity Playbook,"CA, Inc.",1219,http://support.ca.com,http://support.ca.com,http://www.ca.com/us/intellicenter/ca-executive-playbook.aspx,http://ca.com,[38]
65066,CA Cloud Service Management,"CA, Inc.",1219,http://support.ca.com,http://support.ca.com,http://ca.com,http://ca.com,[38]
65073,CA Identity Manager,"CA, Inc.",1219,http://support.ca.com,http://support.ca.com,http://www.ca.com/us/it-security.aspx,http://ca.com,[38]
65075,CA ITBM,"CA, Inc.",1219,http://www.ca.com,http://www.ca.com,http://www.ca.com/us/intellicenter,http://ca.com,[39]
65078,CA Mobile Device Management,"CA, Inc.",1219,http://support.ca.com,http://support.ca.com,http://ca.com/mobility,http://ca.com,[39]
65080,CA Mobile OTP,"CA, Inc.",1219,http://www.ca.com/us/contact.aspx?tab=support,http://www.ca.com/us/contact.aspx?tab=support,http://www.ca.com/us/contact.aspx?tab=sales,http://ca.com,[39]
65081,CA Mobile Reservation Manager,"CA, Inc.",1219,http://www.ca.com/support,http://www.ca.com/support,,http://ca.com,[39]
65087,CA Portfolio,"CA, Inc.",1219,http://support.ca.com,http://support.ca.com,,http://ca.com,[39]
65092,CA Security,"CA, Inc.",1219,http://ca.com,http://ca.com,http://www.ca.com/us/identity-and-access-management.aspx,http://ca.com,[39]
65093,CA Service Management,"CA, Inc.",1219,http://support.ca.com,http://support.ca.com,http://ca.com,http://ca.com,[39]
65094,CA Spectrum Mobile,"CA, Inc.",1219,http://support.ca.com,http://support.ca.com,,http://ca.com,[40]
65097,CA System z,"CA, Inc.",1219,http://ca.com,http://ca.com,http://www.ca.com/mainframe,http://ca.com,[40]
65098,CA Technologies,"CA, Inc.",1219,http://www.ca.com,http://www.ca.com,,http://ca.com,[40]
65099,CA Time Collection,"CA, Inc.",1219,http://support.ca.com,http://support.ca.com,http://ca.com,http://ca.com,[41]
65102,CA Work Management,"CA, Inc.",1219,http://support.ca.com,http://support.ca.com,http://ca.com,http://ca.com,[41]
70786,Cloud Leaders,"CA, Inc.",1219,http://ca.com/cloudluminaries,http://ca.com/cloudluminaries,http://ca.com/cloudluminaries,http://ca.com,[41]
649030,CA??,"CA, Inc.",1219,http://www.ca.com/cn/lpg/ca-china-solution-showcase-2014.aspx,http://www.ca.com/cn/lpg/ca-china-solution-showcase-2014.aspx,,http://ca.com,[41]
843712,DB2 Cat Ref,"CA, Inc.",1219,http://support.ca.com,http://support.ca.com,,http://ca.com,[44]
193174,CA Online Backup,"CA, Inc.",1219,http://shop.ca.com/support,http://shop.ca.com/support,http://onlinebackup.ca.com,http://ca.com,[44]
199370,Valve Glossary,Cameron International Corporation,203305,http://www.c-a-m.com/valves,http://www.c-a-m.com/valves,http://www.c-a-m.com/valves,http://c-a-m.com,[44]
305573,Lead Time Calculator,Cameron International Corporation,203305,http://www.c-a-m.com/valves,http://www.c-a-m.com/valves,http://www.c-a-m.com/valves,http://c-a-m.com,[44]
66321,Capital One Business Deposits,Capital One Financial Corporation,1272,https://www.capitalone.com/protection/,https://www.capitalone.com/protection/,http://www.capitalonecommercial.com/,http://capitalone.com,[44]
315349,Capital One for iPad,Capital One Financial Corporation,1272,http://www.capitalone.com/contact/,http://www.capitalone.com/contact/,http://www.capitalone.com/online-banking/mobile/,http://capitalone.com,[44]
315362,Capital One Mobile,Capital One Financial Corporation,1272,http://www.capitalone.com/contact/,http://www.capitalone.com/contact/,http://www.capitalone.com/online-banking/mobile/,http://capitalone.com,[44]
315373,Capital One Wallet,Capital One Financial Corporation,1272,http://www.capitalone.com/contact/,http://www.capitalone.com/contact/,http://www.capitalone.com/,http://capitalone.com,[44]
